CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3350	4824	70	0.8722	-14.016
4541	4852	70	0.8404	228.078
1202	3350	70	0.8812	14.016
1202	4824	70	0.8906	0.000
3451	3809	70	0.8709	-287.153
3451	3481	70	0.87	-152.011
1953	4062	70	0.8858	-259.120
3809	4852	70	0.8694	287.153
3809	4541	70	0.8601	59.075
2141	4573	71	0.8523	28.031
1222	4573	71	0.8588	33.984
2113	3770	71	0.8833	-28.031
951	4590	71	0.8734	14.017
1937	3269	71	0.8758	-14.016
618	4037	71	0.8564	-132.043
3363	4573	71	0.9057	42.047
3269	4037	71	0.874	60.020
3269	4356	71	0.8206	-26.016
737	951	71	0.8544	-56.064
3269	4511	71	0.8396	17.974
1222	3770	71	0.8387	19.970
1639	4795	71	0.8258	14.016
618	4192	71	0.826	-46.005
2798	4037	71	0.9031	-0.000
4590	4795	71	0.8261	30.046
1222	2113	71	0.8889	48.001
2798	4795	71	0.8354	21.984
1639	2798	71	0.8377	-7.969
2113	3363	71	0.9326	-56.063
3363	3770	71	0.8652	28.032
737	4590	71	0.8713	-42.046
2113	4573	71	0.918	-14.016
1222	3363	71	0.8854	-8.062
302	1928	71	0.8237	-14.016
3770	4573	71	0.8667	14.015
1639	1928	71	0.8995	-0.000
2141	3770	71	0.8755	14.016
1222	1639	71	0.8768	21.984
1937	4037	71	0.824	46.005
302	1222	71	0.8262	-36.000
1222	1928	71	0.8767	21.984
951	4795	71	0.8276	44.064
737	1639	71	0.8249	-26.016
302	1639	71	0.8315	-14.016
2136	3369	73	0.8005	413.265
2488	3106	73	0.8325	-88.053
3266	4466	73	0.7908	88.052
2733	4794	73	0.7911	88.053
1229	4466	73	0.877	14.016
2487	3197	73	0.837	-264.158
1220	3197	73	0.9059	-176.106
1429	2955	73	0.932	-88.053
1229	3648	73	0.7812	-457.288
1220	2487	73	0.931	88.052
2783	2968	73	0.8542	-44.026
2968	4466	73	0.7884	-88.053
2568	3648	73	0.7938	88.053
1429	2487	73	0.9013	132.078
1595	3197	73	0.7741	-308.184
80	1229	73	0.8561	132.079
1229	3369	73	0.9398	44.027
4466	4794	73	0.8844	44.026
1220	4383	73	0.9453	-88.053
80	1595	73	0.9142	88.052
3369	4794	73	0.8675	14.016
80	4383	73	0.9237	-132.079
2488	4383	73	0.7727	149.107
3266	4794	73	0.7293	132.079
2488	3648	73	0.8658	-44.024
1220	2488	73	0.8027	-237.159
2487	4383	73	0.8824	-176.105
1390	2955	73	0.7994	132.079
80	3648	73	0.7919	-325.210
3116	3197	73	0.8782	44.025
1390	1429	73	0.7791	220.132
80	1429	73	0.939	-88.052
1047	1229	73	0.7932	-88.053
2783	4794	73	0.7691	-88.053
1429	1595	73	0.8499	176.104
80	1220	73	0.9581	-44.026
1220	1229	73	0.8151	176.105
2488	2955	73	0.79	105.080
1390	4383	73	0.7825	176.105
80	3197	73	0.8854	-220.132
1390	3197	73	0.8098	88.052
3106	3648	73	0.8396	44.029
1595	3369	73	0.8721	88.053
1595	4383	73	0.8189	-220.131
2487	3369	73	0.8091	132.079
1390	3116	73	0.81	44.027
2733	4466	73	0.8445	44.026
1220	3116	73	0.8471	-220.131
2488	2568	73	0.7974	-132.078
1595	2487	73	0.9392	-44.026
2955	4383	73	0.9472	44.027
1220	2955	73	0.9373	-132.079
1047	2968	73	0.8572	14.016
80	2955	73	0.9144	-176.105
1047	3369	73	0.8471	-44.026
1595	2955	73	0.8038	-264.158
1883	4794	73	0.8352	0.037
80	3116	73	0.8305	-264.157
1429	4383	73	0.9607	-44.027
2487	3266	73	0.8063	14.016
3197	4383	73	0.9171	88.053
2733	2968	73	0.7304	132.079
1220	1595	73	0.8805	132.078
2487	2955	73	0.8751	-220.131
3116	4383	73	0.8575	132.078
2955	3197	73	0.9133	-44.027
2488	3197	73	0.7782	61.053
2955	3116	73	0.8728	-88.052
2733	3266	73	0.8383	-44.026
2568	3106	73	0.7975	44.024
1429	2488	73	0.7937	-193.133
1429	3116	73	0.8528	-176.105
1229	1595	73	0.9363	-44.026
1220	1429	73	0.9499	-44.026
1429	3197	73	0.9185	-132.080
1229	2487	73	0.8995	-88.053
80	2487	73	0.9006	44.026
2968	4794	73	0.855	-44.026
1595	2733	73	0.8477	14.016
3686	4912	74	0.8743	-134.022
491	4301	74	0.8076	-30.010
3299	4912	74	0.8709	0.001
2562	4912	74	0.9229	0.000
3299	4301	74	0.8748	0.001
3093	3686	74	0.8104	162.054
491	4912	74	0.8027	-30.010
2562	3299	74	0.8895	-0.000
491	2504	74	0.8142	-109.968
2504	3299	74	0.879	79.957
2504	2562	74	0.9293	79.957
3686	4301	74	0.8441	-134.022
2562	3093	74	0.8198	-28.031
2504	4912	74	0.9232	79.958
4301	4912	74	0.893	0.000
491	3686	74	0.7963	104.011
3299	3686	74	0.8498	134.022
491	2562	74	0.7821	-30.011
491	3299	74	0.7875	-30.011
2562	3686	74	0.8731	134.022
3093	3299	74	0.798	28.031
2504	3093	74	0.8206	51.926
2562	4301	74	0.9322	0.000
3093	4912	74	0.8021	28.032
2504	3686	74	0.9083	213.979
2504	4301	74	0.9007	79.957
3209	4193	76	0.9684	0.000
1133	3209	76	0.9662	0.000
3112	3209	76	0.954	0.000
650	1133	76	0.9659	0.000
1133	4193	76	0.9614	0.000
650	4193	76	0.9239	0.000
650	3112	76	0.965	0.000
650	3209	76	0.925	0.000
3112	4193	76	0.9471	0.000
1133	3112	76	0.9767	0.000
1279	3937	79	0.7857	0.000
685	2686	80	0.713	53.048
685	4666	80	0.7229	35.037
2686	3228	80	0.7222	-53.047
3228	4666	80	0.8124	35.037
685	3228	80	0.7829	0.000
2686	4666	80	0.7269	-18.011
1601	3730	81	0.907	72.059
1601	2752	81	0.9154	30.048
2752	3193	81	0.9291	12.000
1601	2547	81	0.9101	28.032
2547	3193	81	0.9146	14.016
901	2547	81	0.9108	0.000
901	2752	81	0.9453	2.016
901	3730	81	0.9066	44.026
2996	3084	82	0.7006	-0.000
121	2748	83	0.9004	26.016
1424	1682	83	0.8867	62.016
1682	2402	83	0.8811	-115.989
121	4395	83	0.9331	15.995
2063	2402	83	0.9088	-0.000
1682	2742	83	0.8979	-82.115
121	1682	83	0.9295	40.031
1682	4395	83	0.9359	-24.037
1682	2633	83	0.8857	-332.111
1424	4066	83	0.8902	-394.124
1424	1948	83	0.893	-3.996
1682	2063	83	0.8901	-115.989
4028	4331	84	0.8771	-115.053
4237	4444	84	0.8808	44.026
4086	4161	84	0.8781	-44.027
4208	4294	84	0.8915	-220.131
1272	3291	84	0.897	132.078
4086	4490	84	0.8587	-88.052
4028	4237	84	0.8745	88.052
2983	4490	84	0.8505	176.104
3291	4345	84	0.9054	88.053
2270	2335	84	0.898	17.027
1272	4123	84	0.9113	88.053
4475	4540	84	0.836	27.000
3947	4444	84	0.8638	88.052
4294	4331	84	0.9155	-88.053
1272	4161	84	0.9128	-17.027
4086	4237	84	0.8688	132.078
3745	4294	84	0.9073	-132.079
1880	2756	84	0.8696	203.103
3947	4161	84	0.8707	-132.079
1272	3745	84	0.8946	176.105
3291	3947	84	0.9176	-17.026
2808	2931	84	0.8808	-44.026
4123	4161	84	0.9056	-105.079
2653	4475	84	0.8892	-44.027
3745	4123	84	0.9257	-88.053
2756	4345	84	0.8861	-88.053
4028	4123	84	0.902	17.027
4208	4345	84	0.908	-44.026
2983	4834	84	0.8566	88.052
1272	4345	84	0.896	220.131
4444	4579	84	0.8618	44.025
2653	4540	84	0.8641	-17.026
2756	4208	84	0.9083	-44.026
3291	4123	84	0.932	-44.026
4028	4086	84	0.863	-44.026
1880	2335	84	0.8985	247.129
1709	4475	84	0.8519	44.025
3291	4161	84	0.891	-149.105
3291	4237	84	0.8989	27.000
4490	4540	84	0.8919	-44.027
2335	4208	84	0.9248	-88.053
2653	4331	84	0.8699	44.026
4018	4540	84	0.8597	88.052
3745	4237	84	0.9153	-17.027
3305	3893	84	0.8296	44.026
4540	4834	84	0.886	-44.026
4161	4331	84	0.8887	-27.000
4028	4294	84	0.8858	-27.000
2808	3893	84	0.8193	-88.053
1272	1880	84	0.8807	105.081
2796	3893	84	0.7772	88.052
1709	3463	84	0.8028	9.973
2931	3893	84	0.8592	-44.027
3947	4086	84	0.9064	-88.052
3745	4331	84	0.8995	-220.132
2756	4810	84	0.8678	-17.027
4237	4579	84	0.8585	88.051
2335	2756	84	0.9046	-44.026
3291	4294	84	0.9254	-88.052
3051	3893	84	0.7129	132.078
2796	3305	84	0.8024	44.026
2983	4018	84	0.8564	44.026
3291	4208	84	0.8996	132.079
1551	1709	84	0.8103	17.027
3291	3745	84	0.9321	44.027
2335	3745	84	0.8929	-176.105
2796	3051	84	0.7523	-44.027
4579	4810	84	0.856	44.028
1272	4294	84	0.9039	44.026
4123	4294	84	0.9192	-44.026
4123	4345	84	0.8945	132.078
4086	4123	84	0.8817	61.053
4161	4294	84	0.8954	61.053
1880	4208	84	0.8877	159.076
1272	4331	84	0.9078	-44.027
4345	4444	84	0.8932	-17.027
4018	4490	84	0.8603	132.079
3745	4345	84	0.9167	44.026
3291	4331	84	0.905	-176.105
4028	4161	84	0.8882	-88.053
4294	4345	84	0.8896	176.105
1272	4028	84	0.8793	71.026
3745	4444	84	0.8874	26.999
2335	4345	84	0.8976	-132.079
4490	4834	84	0.885	-88.053
3051	3305	84	0.7558	88.052
2270	4810	84	0.8604	-44.026
2653	4490	84	0.8675	27.000
2335	4294	84	0.8761	-308.184
4331	4345	84	0.8818	264.158
4208	4579	84	0.8923	-17.028
4123	4208	84	0.8908	176.105
2983	4540	84	0.8464	132.078
4123	4331	84	0.9131	-132.079
3947	4237	84	0.9035	44.026
2931	4490	84	0.839	193.132
1272	4208	84	0.8831	264.157
1709	2653	84	0.8553	88.052
4018	4834	84	0.878	44.026
3745	4208	84	0.911	88.052
2653	4834	84	0.851	-61.053
2160	4613	85	0.8745	0.002
2207	3480	86	0.7645	-13.979
3075	3340	86	0.803	-0.011
426	806	86	0.7709	-18.058
806	3075	86	0.7677	1.032
2977	3075	86	0.8391	-45.010
3994	4789	86	0.9823	-0.059
2977	3480	86	0.8228	-15.995
2977	3340	86	0.8141	-45.021
2034	3075	86	0.8228	-3.011
3480	3989	86	0.9457	0.000
426	2034	86	0.8705	-14.016
2977	3989	86	0.793	-15.995
806	4789	86	0.7711	4.020
2034	3994	86	0.8262	0.036
806	2034	86	0.8762	4.043
2977	4789	86	0.7678	-42.022
426	3075	86	0.8339	-17.027
2794	2911	87	0.7961	15.995
2794	3024	87	0.851	0.000
2911	3024	87	0.8001	-15.995
3667	3872	88	0.7701	-300.258
1325	4113	88	0.8699	-84.095
3872	4195	88	0.7661	-15.994
1687	3804	88	0.823	14.015
1325	3804	88	0.8426	-28.032
3804	4113	88	0.8105	-56.063
1325	4195	88	0.921	-56.063
3804	4195	88	0.835	-28.032
4113	4195	88	0.8673	28.031
1687	4113	88	0.8198	-42.048
3872	4245	88	0.8419	-28.029
534	620	89	0.8677	0.000
4430	4802	91	0.9005	-15.995
1046	2440	92	0.969	15.995
477	1658	94	0.9359	-191.152
3783	3869	94	0.9725	58.042
3889	4220	94	0.9553	249.193
3889	4362	94	0.9682	116.083
477	2946	94	0.9389	174.126
2946	3889	94	0.9474	-307.236
1658	4220	94	0.9496	307.235
3869	4362	94	0.9644	-116.084
477	3889	94	0.9384	-133.110
1658	4373	94	0.9461	249.194
4645	4708	94	0.9334	-232.167
477	4373	94	0.9461	58.042
477	3783	94	0.9495	41.015
3783	3889	94	0.9608	-174.125
3869	4373	94	0.9329	-41.015
2946	3869	94	0.9467	-75.069
3783	4373	94	0.9487	17.027
1658	4362	94	0.9576	174.126
3889	4373	94	0.9483	191.152
4220	4645	94	0.9246	41.016
477	4708	94	0.9486	-75.068
2946	4373	94	0.946	-116.084
3783	4645	94	0.9531	116.084
1658	3783	94	0.9498	232.167
2946	3783	94	0.9583	-133.111
4373	4708	94	0.9506	-133.110
4220	4373	94	0.9542	-58.041
477	3869	94	0.93	99.057
4220	4708	94	0.9637	-191.151
3869	4645	94	0.9526	58.042
3783	4708	94	0.9719	-116.083
4362	4373	94	0.9502	75.068
3783	4220	94	0.9684	75.068
4362	4708	94	0.977	-58.041
1658	4708	94	0.9559	116.084
1658	3889	94	0.9612	58.042
3869	4708	94	0.9593	-174.125
2946	4645	94	0.9527	-17.027
3869	4220	94	0.9556	17.026
2946	4708	94	0.9515	-249.194
1307	4645	94	0.9136	-58.042
4373	4645	94	0.9157	99.057
1658	2946	94	0.9404	365.278
2946	4220	94	0.9575	-58.043
4220	4362	94	0.9665	-133.110
3889	4645	94	0.9129	290.209
477	4220	94	0.9455	116.083
3783	4362	94	0.975	-58.042
3869	3889	94	0.9456	-232.167
477	4362	94	0.9452	-17.026
1658	3869	94	0.9348	290.209
4362	4645	94	0.9404	174.125
3889	4708	94	0.9719	58.042
2946	4362	94	0.9564	-191.152
477	4645	94	0.9162	157.099
3250	4071	95	0.8782	17.026
2292	3571	95	0.8914	-70.042
115	2754	95	0.8497	26.016
1772	2885	95	0.825	-18.011
3066	4307	95	0.8875	38.049
2292	2754	95	0.9094	33.985
913	1772	95	0.9529	0.000
3123	3256	95	0.9515	-33.984
886	4298	95	0.8674	36.036
886	3758	95	0.8348	46.005
3973	4298	95	0.9607	0.036
1732	3929	95	0.8329	0.000
2159	2574	95	0.9351	-26.015
1345	2759	95	0.8707	-26.017
3432	3568	95	0.8947	-14.016
2930	3377	95	0.9052	54.046
2150	4264	95	0.861	163.016
3568	4626	95	0.8625	-14.963
913	4588	95	0.8397	-32.026
3054	3066	95	0.967	-28.031
2922	4588	95	0.8355	27.995
2643	3490	95	0.8622	17.015
2292	3135	95	0.9653	-28.031
2080	2813	95	0.9387	33.984
1627	2159	95	0.8474	42.011
1909	3054	95	0.9508	-33.984
252	3571	95	0.8439	-72.058
2080	3641	95	0.8418	238.230
2159	3414	95	0.9371	14.016
600	4198	95	0.8332	84.000
3571	4307	95	0.9216	54.045
1132	4505	95	0.8212	0.000
3066	3571	95	0.93	-15.996
135	3476	95	0.8791	-14.016
1909	2159	95	0.928	-2.015
2813	3123	95	0.9546	2.016
2759	2930	95	0.8727	-33.984
2080	3180	95	0.9667	-26.016
1772	4588	95	0.822	-32.026
2922	4670	95	0.8492	0.000
205	2770	95	0.861	-2.016
1895	2978	95	0.8597	-15.995
1523	4505	95	0.8377	-14.016
2922	3476	95	0.8235	14.015
1895	2080	95	0.976	-28.031
252	3407	95	0.8218	26.016
3985	4523	95	0.8258	-28.032
1814	3929	95	0.8716	0.000
252	3135	95	0.8715	-30.047
135	4478	95	0.8507	-32.026
2292	3407	95	0.8743	28.032
2353	2930	95	0.9405	-26.015
2159	2813	95	0.9347	-14.016
2885	3476	95	0.826	-27.995
1772	4626	95	0.8381	-32.026
252	3066	95	0.8787	-56.062
115	1909	95	0.8851	-0.000
1627	2574	95	0.8805	15.996
2118	3973	95	0.8549	-0.036
2885	4588	95	0.9011	-14.016
2759	3681	95	0.8762	54.047
205	2292	95	0.8935	42.010
886	4500	95	0.9914	0.039
1814	4505	95	0.8628	0.000
4071	4350	95	0.8312	0.000
1132	3929	95	0.8329	0.000
2770	4307	95	0.8504	28.028
1523	3929	95	0.8313	-14.016
2055	2759	95	0.8586	-45.058
913	2885	95	0.8307	-18.011
2128	2353	95	0.9353	-2.017
1523	4478	95	0.9149	17.027
3054	3407	95	0.8554	54.047
2128	2557	95	0.8968	33.983
1909	2754	95	0.8904	26.016
2543	4264	95	0.8621	17.026
276	2543	95	0.9206	126.032
2128	2930	95	0.9399	-28.033
3675	3681	95	0.8505	-45.058
1909	2574	95	0.9173	-28.030
2574	2754	95	0.8949	54.046
1345	2353	95	0.8567	-33.985
2292	3054	95	0.9506	-26.015
3123	3675	95	0.9541	26.016
2885	4478	95	0.8297	-46.005
3066	3135	95	0.9694	26.016
2543	4854	95	0.8629	14.015
2574	3418	95	0.9242	14.015
1895	2292	95	0.9525	14.015
3476	4350	95	0.8697	-32.026
4051	4478	95	0.838	-18.010
3180	3256	95	0.9724	28.031
2055	3180	95	0.9414	-33.984
3641	4500	95	0.9364	14.054
2557	2759	95	0.8878	-28.032
2275	2292	95	0.8615	-48.000
1909	3123	95	0.9519	-14.015
2275	3414	95	0.8594	-28.031
886	1375	95	0.9249	0.000
3626	4264	95	0.9695	0.000
4051	4350	95	0.8274	-32.026
886	3641	95	0.9834	-14.016
3066	3180	95	0.9715	-14.016
2128	3377	95	0.8986	26.013
2118	4198	95	0.9114	-0.036
252	3054	95	0.8805	-28.031
2080	4523	95	0.9073	-42.011
2754	3675	95	0.9093	-14.016
2885	4845	95	0.848	0.000
4588	4626	95	0.9577	0.000
3135	3414	95	0.9243	48.000
2080	2978	95	0.8641	12.036
3054	3256	95	0.9673	-14.016
1865	2543	95	0.8439	42.011
2557	3123	95	0.8822	45.058
3180	4523	95	0.9128	-15.995
1895	3985	95	0.8386	-42.010
2770	3571	95	0.8658	-26.016
1627	3571	95	0.8893	-33.985
4350	4478	95	0.8387	14.016
1627	1909	95	0.8496	44.026
205	3054	95	0.9163	15.995
1895	3377	95	0.8775	-45.059
1345	3681	95	0.8531	28.031
1895	3256	95	0.9727	-26.016
252	4307	95	0.8216	-18.014
4198	4298	95	0.8875	0.036
3571	4523	95	0.9181	-14.015
3180	3985	95	0.8474	12.037
4264	4298	95	0.9228	14.016
2275	3418	95	0.845	-54.047
3054	3571	95	0.9257	-44.027
3066	3418	95	0.9143	47.999
3135	3407	95	0.8741	56.063
2080	3135	95	0.967	14.016
1345	2557	95	0.8709	2.015
1732	4505	95	0.8212	0.000
1375	3641	95	0.9236	-14.016
205	3135	95	0.9079	13.980
205	3571	95	0.935	-28.032
3054	4307	95	0.8805	10.018
2978	3985	95	0.8463	-26.015
1895	3675	95	0.9335	33.984
1732	1814	95	0.8754	0.000
2055	2813	95	0.9561	26.016
1627	2754	95	0.8526	70.042
115	2574	95	0.8532	-28.030
2813	3675	95	0.9424	28.031
2891	3641	95	0.9027	-33.984
644	3412	95	0.9128	-17.027
2978	3256	95	0.8659	-10.021
2080	2353	95	0.9259	-45.058
3467	4722	95	0.8276	2.017
2574	3066	95	0.9333	-33.985
3973	4198	95	0.8854	0.000
2128	4722	95	0.8563	14.015
3256	4523	95	0.9173	-44.026
1375	4500	95	0.9284	0.039
3054	3135	95	0.9621	-2.015
1492	3490	95	0.8226	24.061
2080	3985	95	0.8362	-13.979
3490	3973	95	0.9493	-1.021
644	2922	95	0.8713	32.026
2080	3256	95	0.9762	2.016
2978	4523	95	0.8825	-54.047
886	3973	95	0.8875	36.000
2128	3256	95	0.9109	45.057
3568	4588	95	0.8641	-14.963
3180	3641	95	0.8544	264.246
2159	3135	95	0.9381	-33.984
1132	1814	95	0.8754	0.000
2275	2754	95	0.8487	-14.015
1895	2353	95	0.8478	-73.090
3135	3571	95	0.9027	-42.012
2353	3377	95	0.9236	28.031
3414	3418	95	0.9048	-26.016
3377	3681	95	0.8637	33.985
2543	3568	95	0.8678	-15.000
2292	3066	95	0.9416	-54.046
2055	3123	95	0.9669	28.032
3256	3641	95	0.8547	236.215
2159	2754	95	0.927	28.031
205	3066	95	0.9243	-12.036
1895	4523	95	0.9028	-70.042
3929	4350	95	0.9089	17.026
205	4307	95	0.8921	26.013
1895	3180	95	0.9621	-54.047
3929	4505	95	0.966	0.000
3476	4051	95	0.8784	0.000
1132	1732	95	1.0	0.000
913	4626	95	0.8471	-32.026
205	3985	95	0.845	-14.015
2055	3675	95	0.9353	54.048
2055	2574	95	0.9353	14.017
644	4071	95	0.8338	14.016
2885	4626	95	0.9158	-14.015
2978	4307	95	0.8845	14.013
115	2159	95	0.8638	-2.015
2353	3256	95	0.839	47.074
2557	3681	95	0.9026	26.016
115	3123	95	0.8789	-14.015
3250	3412	95	0.829	-14.017
2922	4626	95	0.9113	27.995
1375	3973	95	0.829	36.000
2930	3180	95	0.914	45.058
2643	3973	95	0.852	15.995
25	3758	95	0.9605	0.000
3476	4478	95	0.837	-18.010
1345	2813	95	0.8204	45.058
2978	3180	95	0.8548	-38.052
252	2292	95	0.8842	-2.016
4350	4505	95	0.9182	-17.026
3735	4844	96	0.864	0.000
2889	4526	96	0.7953	-15.994
4343	4367	96	0.8143	0.000
1812	3735	96	0.7563	-61.053
1985	4367	96	0.8297	-0.001
1476	1758	96	0.7156	-40.031
3025	3735	96	0.8404	-63.069
1758	4343	96	0.7519	40.031
1985	2023	96	0.8335	-63.069
1807	1985	96	0.885	0.000
3663	4343	96	0.7561	58.041
2023	3663	96	0.7734	5.027
1022	4526	96	0.7562	2.016
3025	4100	96	0.7784	-2.016
1985	4100	96	0.8295	-18.011
1758	4367	96	0.7531	40.031
3025	4844	96	0.8309	-63.068
3735	4526	96	0.8554	63.069
4100	4343	96	0.7808	18.010
1985	3025	96	0.8019	-15.995
1340	2468	96	0.7364	0.001
2023	4100	96	0.7947	45.058
4526	4844	96	0.8402	-63.069
1340	1758	96	0.7081	23.038
664	1758	96	0.766	-0.000
664	1340	96	0.7112	-23.038
2889	4100	96	0.856	-18.010
664	4343	96	0.7607	40.031
2889	4367	96	0.8078	-0.000
1807	4100	96	0.8555	-18.011
2889	4412	96	0.8417	-18.010
1807	4343	96	0.8154	-0.001
1258	2468	96	0.7118	-87.069
1022	1807	96	0.8219	18.011
1758	3663	96	0.7194	-18.010
2889	4343	96	0.7867	-0.000
2023	4412	96	0.7933	45.059
1807	3025	96	0.8055	-15.995
4100	4526	96	0.7587	2.016
1985	2889	96	0.8735	-0.000
1812	3025	96	0.7575	2.015
1812	4844	96	0.7606	-61.053
1022	4100	96	0.9104	0.000
1812	4526	96	0.7729	2.015
2023	4343	96	0.8033	63.068
664	4367	96	0.7998	40.031
1022	1985	96	0.8055	18.011
1985	4343	96	0.8275	-0.001
1985	4526	96	0.8065	-15.995
2023	4367	96	0.8411	63.068
2001	3113	96	0.7371	-42.048
1807	4526	96	0.7917	-15.995
3113	3153	96	0.8209	14.015
1022	2889	96	0.8285	18.011
2023	2889	96	0.8362	63.068
1807	2023	96	0.848	-63.069
1985	4412	96	0.8046	-18.010
2023	4844	96	0.7731	-15.994
1340	4844	96	0.7014	-15.994
1807	4412	96	0.8325	-18.010
101	4844	96	0.703	-163.121
4367	4526	96	0.7582	-15.994
1022	3113	96	0.7305	-2.015
1022	3025	96	0.7751	2.016
3663	4367	96	0.7725	58.042
664	2023	96	0.7767	-23.037
1807	4367	96	0.8324	-0.001
4100	4412	96	0.8927	0.001
4343	4412	96	0.7487	-18.009
2001	3153	96	0.7214	-28.033
1807	2889	96	0.9145	-0.000
2468	3663	96	0.7856	5.026
664	3663	96	0.749	-18.011
2001	3733	96	0.7239	-40.032
2889	3025	96	0.8399	-15.995
1022	4412	96	0.885	0.001
1340	3663	96	0.7308	5.027
3025	4526	96	0.8852	0.000
3025	4412	96	0.7741	-2.015
1715	2321	97	0.9541	0.146
3907	4088	97	0.9319	0.073
1715	3330	97	0.8894	0.000
2321	3907	97	0.9387	-0.073
3151	4855	98	0.8535	-2.015
4855	4867	98	0.8116	24.000
4140	4867	98	0.8424	26.016
3759	4235	99	0.9634	0.000
2967	4154	99	0.969	-0.001
2366	4235	99	0.8617	162.053
399	3792	99	0.9031	15.995
497	3759	99	0.8151	162.052
3475	4235	99	0.9405	-15.995
770	3026	99	0.8654	0.001
922	1838	99	0.907	-15.995
922	3792	99	0.7481	69.058
399	3759	99	0.9419	-0.000
922	3475	99	0.7698	69.058
3026	3796	99	0.7573	-170.022
1762	4026	99	0.8299	-18.010
266	2506	99	0.8025	-162.053
820	1570	99	0.8407	0.000
3475	3759	99	0.9348	-15.995
2913	3796	99	0.8131	30.010
497	2366	99	0.8761	-0.000
2366	2506	99	0.7719	-15.995
2967	4026	99	0.8518	152.010
3759	3796	99	0.8023	-152.011
2913	4154	99	0.7892	14.015
3185	3696	99	0.8832	0.000
266	399	99	0.8281	15.995
3759	3792	99	0.8856	15.995
399	4235	99	0.9529	0.000
399	2366	99	0.8749	-162.053
1816	4154	99	0.8135	-2.016
266	4235	99	0.8325	15.995
1408	3796	99	0.8259	459.116
266	3475	99	0.8288	31.990
2561	4644	99	0.8452	-0.000
266	4026	99	0.972	-0.000
3475	3792	99	0.94	-0.000
452	3475	99	0.8716	15.995
2561	3816	99	0.7674	0.000
3475	4026	99	0.845	-31.990
452	497	99	0.7886	-162.052
2815	4154	99	0.9192	475.111
820	2366	99	0.8783	0.000
3696	4026	99	0.833	-31.990
1762	3026	99	0.8792	15.996
3925	4644	99	0.8885	-17.027
452	2366	99	0.8554	-162.053
1762	4235	99	0.8036	-2.015
497	820	99	0.8685	-0.001
2815	2967	99	0.9217	475.112
1816	2967	99	0.814	-2.015
2366	3796	99	0.7811	10.042
266	1762	99	0.8226	18.010
452	3792	99	0.8501	15.995
399	3475	99	0.9214	15.995
266	3759	99	0.8363	15.994
4026	4235	99	0.8397	15.995
284	3475	99	0.8415	130.042
1762	2967	99	0.8727	-170.021
3792	4235	99	0.8969	-15.995
2815	3816	99	0.7888	306.073
2506	4154	99	0.779	10.042
497	2506	99	0.7648	-15.996
399	452	99	0.9081	0.000
497	1570	99	0.8359	-0.000
266	4154	99	0.861	-152.012
1570	2366	99	0.8662	-0.000
922	1997	99	0.8614	-15.997
2967	3816	99	0.7679	-169.038
1762	4154	99	0.8679	-170.022
3796	4154	99	0.8941	-15.995
3816	3925	99	0.8382	17.026
2506	4026	99	0.8076	162.053
399	497	99	0.8148	-162.052
2506	2815	99	0.7552	-465.069
1838	1997	99	0.9072	-0.001
452	4235	99	0.9049	0.000
770	1084	99	0.8027	-74.220
266	3696	99	0.8195	31.990
770	1762	99	0.8391	-15.995
1762	3475	99	0.7834	13.979
3759	4026	99	0.8508	-15.995
4026	4154	99	0.8723	-152.011
2366	3759	99	0.8582	162.052
399	4026	99	0.8348	-15.995
2913	2967	99	0.8001	14.016
284	3792	99	0.8486	130.042
497	4235	99	0.8062	162.052
3816	4154	99	0.7647	169.037
399	1762	99	0.7992	2.016
266	2967	99	0.8469	-152.011
452	3759	99	0.8918	-0.000
2967	3796	99	0.8728	15.994
3816	4644	99	0.7923	-0.000
2561	3925	99	0.8378	17.026
2506	2967	99	0.7686	10.043
3419	3928	100	0.9717	-0.000
1634	3928	100	0.8325	162.052
4177	4904	100	0.8307	-14.016
1634	3277	100	0.8517	-0.000
1117	3789	100	0.9592	0.001
1117	3928	100	0.9663	-0.000
3244	3419	100	0.9396	0.000
3928	4904	100	0.8732	0.000
3244	4904	100	0.8992	-0.000
1117	1634	100	0.8245	-162.052
3441	4177	100	0.9164	0.000
1634	3244	100	0.8248	162.053
1117	4904	100	0.8768	-0.000
3419	3789	100	0.9475	0.001
3244	3928	100	0.9483	-0.000
1117	3419	100	0.9603	0.000
1117	3244	100	0.9465	0.000
3789	4904	100	0.8908	-0.001
3244	3789	100	0.9601	0.001
1634	3789	100	0.832	162.054
3419	4904	100	0.8676	-0.000
1634	3419	100	0.8337	162.053
3789	3928	100	0.9555	-0.001
3244	4177	100	0.8248	14.015
3789	4177	100	0.8258	14.014
3368	3799	104	0.9684	0.001
798	3799	104	0.9036	-0.984
1677	2640	104	0.9055	16.030
4143	4470	104	0.8877	-15.995
2640	3368	104	0.9055	-14.999
1064	3799	104	0.916	-12.983
798	3368	104	0.9036	-0.985
1729	2432	104	0.9201	12.037
2432	3799	104	0.8943	50.975
635	3489	104	0.9194	14.016
798	3489	104	0.9157	40.031
2261	2640	104	0.8949	21.984
1677	4721	104	0.9224	28.030
3799	4721	104	0.9122	26.999
798	1064	104	0.9196	11.999
1677	2432	104	0.9051	-49.944
1677	3799	104	0.9088	1.031
1064	2640	104	0.9119	2.015
798	1677	104	0.9223	-2.015
